"[6, 5, 3, 2, 4, 7, 1, 9, 83, 417, 4880, 446, 22, 641, 86]",1.0
"[249, 12, 1, 8, 15, 78, 1020, 66, 12, 6, 5, 3, 2, 4, 7, 26, 28, 182, 915, 128, 1819, 144, 77, 214, 32, 237, 780, 135, 715, 484, 880, 781, 693, 782, 881, 882, 11, 88, 1365, 172, 1101, 563, 149, 349, 1023, 11, 1561, 11, 922, 649, 90]",
"[936, 122, 492, 151, 175, 78, 19, 6, 5, 3, 2, 4, 7, 13, 1, 74, 164, 65, 254, 127, 293, 6, 5, 3, 2, 4, 7, 1, 8, 15, 285, 22, 216, 53, 10]",-1.0
"[1139, 210, 182, 25, 27, 93, 155, 254, 127, 223, 8, 185, 33, 86, 144, 77, 214, 445, 910, 417, 17, 6, 5, 3, 2, 4, 7, 1, 8, 1975, 847, 4881, 3467, 29, 1387, 46, 141, 4882, 115, 1099]",-1.0
"[117, 281, 580, 2292, 6, 5, 3, 2, 4, 7, 207, 4883, 46, 1735, 1643, 4884, 111]",0.0
"[1843, 1844, 772, 390, 6, 5, 3, 2, 4, 7, 1, 64, 49, 14, 191, 868, 26, 382, 95, 20, 1, 24, 1, 8, 1072, 523, 1736, 1305, 1707, 424, 523, 4885, 27, 1305, 47, 54, 210, 522, 304, 4886, 857, 45, 903, 790, 27, 8, 632, 1342]",1.0
"[88, 68, 111, 131, 1827, 1641, 506, 4887, 4888, 579, 306, 932, 218, 29, 189, 6, 5, 3, 2, 4, 7, 32, 1562, 77, 9, 180, 2654]",-1.0
"[91, 12, 1013, 6, 5, 3, 2, 4, 7, 4889, 274, 2181, 284, 933, 139, 1882, 2756, 10, 223, 188, 217, 167, 2757, 127, 32, 933, 108, 271, 21, 47, 71, 431, 6, 5, 3, 2, 4, 740, 108, 323, 381, 12, 248, 62, 1364, 311, 562]",-1.0
"[406, 172, 54, 35, 51, 212, 478, 6, 5, 3, 2, 4, 7, 1, 16, 157, 147, 18]",
"[509, 233, 181, 127, 4890, 4891, 2684]",-1.0
"[249, 6, 5, 3, 2, 4, 7, 41, 9, 175, 539, 970, 264, 69, 11, 747, 653, 329, 442, 459, 218, 129, 511, 477, 175, 539, 2287, 264, 69, 3468, 9, 60, 28, 41, 700, 2568, 783, 334, 1, 2293, 555, 2758, 125, 40, 41, 9, 120, 41, 264, 374, 1058]",0.0
"[1976, 300, 42, 1, 265, 1285, 30, 102]",
"[732, 6, 5, 3, 2, 4, 7, 2759, 16, 36, 760, 10, 479, 519, 3469, 3470, 3471, 4892, 449]",-1.0
"[4893, 22, 3472, 738, 132, 1245, 24]",-1.0
"[54, 249, 13, 1, 861, 451, 6, 5, 3, 2, 4, 7, 1, 672, 205, 205, 92, 861, 15, 23, 408, 252, 757, 10]",
"[39, 139, 293, 6, 5, 3, 2, 4, 7, 9, 29, 456, 2760, 3473, 115, 352, 1337, 163, 47, 619, 20, 120, 587, 540, 178, 27, 187, 86, 488, 1157, 292, 582, 592, 815, 32, 236, 2761, 100, 4894, 22, 215, 214, 4895, 2280, 26, 701, 120, 348, 10]",1.0
"[3474, 4896, 4897, 3475, 1, 8, 33, 11, 4898]",-1.0
"[515, 3476, 2762, 448, 624, 88, 183, 515, 293, 236, 238, 1727, 6, 5, 3, 2, 4, 7, 1, 323, 8, 44, 20, 43, 323, 6, 5, 3, 2, 4, 7, 1, 137, 34, 14, 73, 74, 30, 159, 161, 1193, 1842, 640, 11, 627]",-1.0
"[13, 6, 5, 3, 2, 4, 7, 1, 377, 13, 1, 23, 130, 96, 211, 374, 184, 96, 12, 96, 52, 1422, 82, 18]",
"[217, 167, 305, 66, 104, 25, 223, 372, 71, 6, 5, 3, 2, 4, 7, 3477, 51, 167, 976, 1, 42]",1.0
"[97, 79, 4899, 346, 699, 1226, 21, 67, 2632]",
"[134, 193, 80, 13, 94, 301, 339, 297, 81, 423, 13, 1, 648, 8, 16, 17, 190, 145, 6, 5, 3, 2, 4, 7, 1, 8, 16, 17, 1292, 8, 69, 12, 1, 8, 17, 24]",
"[75, 6, 5, 3, 2, 4, 7, 878, 340, 467, 15, 23, 8, 74, 58, 18]",-1.0
"[2763, 1977, 8, 1, 8, 790, 632]",
"[6, 5, 3, 2, 4, 7, 1, 245, 435, 1253, 454, 347, 14, 356, 42, 121, 16, 157, 24]",1.0
"[1, 248, 44, 10, 1863, 22, 321, 1707, 2127, 4, 60, 28, 628, 1013, 55, 4900, 400, 47, 105, 173, 120, 43, 347, 10, 1737, 76, 42, 238, 421, 43, 343, 9, 421, 400, 70, 40, 22, 1563, 649, 3399, 43, 14, 8, 210, 44, 10]",0.0
"[217, 6, 5, 3, 2, 4, 7, 1, 73, 206, 167, 71, 431]",0.0
"[6, 5, 3, 2, 4, 7, 4901, 4902, 2, 319, 1091, 4903, 3478]",
"[297, 153, 183, 64, 49, 79, 25, 100, 95, 3479, 6, 5, 3, 2, 4, 7, 1, 137, 16, 15, 23, 64, 49, 92, 861, 8, 178, 206, 397, 540, 3480]",1.0
"[31, 9, 1, 8, 40, 23, 130, 152, 81, 175, 2764]",
"[6, 5, 3, 2, 4, 7, 1, 15, 23, 994, 1964, 30]",0.0
"[1423, 220, 1291, 1, 534, 87, 535, 347, 1, 42, 50, 58, 18]",0.0
"[133, 399, 583, 6, 5, 3, 2, 4, 7, 1, 331, 16, 1738, 55, 8, 420, 335, 58, 18]",0.0
"[309, 6, 5, 3, 2, 4, 7, 1, 15, 23, 146, 8, 206, 64, 144, 77, 214, 8, 1269, 21, 1875, 780, 135, 715, 484, 880, 781, 693, 782, 881, 882, 11, 4904, 1101, 563, 149, 1978, 1979, 1980, 65, 349, 1023, 11, 1561, 11, 1981, 649, 90]",0.0
"[6, 5, 3, 2, 4, 141, 12, 1564, 937, 9, 594]",
"[732, 503, 202, 32, 2294, 952, 499, 3481, 53, 1893, 549, 3482, 701, 65, 3483, 148, 76, 4905, 4906, 2765, 908, 2765, 4907, 47, 114, 4908, 4909, 343, 62, 67, 59, 4910, 700, 4911, 700, 3484, 4912, 374, 363, 503, 129, 343, 1557, 3359, 3485, 4913, 3486, 847, 29, 3487, 327, 105, 1475]",-1.0
"[35, 1, 8, 153, 584, 93, 1, 64, 49, 8, 303, 1209, 52, 299, 82, 18]",0.0
"[297, 575, 6, 5, 3, 2, 4, 7]",0.0
"[1982, 1699, 1, 9, 29, 257, 187, 53, 10, 336, 182, 650, 91, 126, 686, 2766, 187, 209, 117, 929, 392, 1022, 467, 54, 79, 1552, 189, 32, 237, 761, 492, 54, 569, 4914, 242, 51, 2767, 1, 497, 1314, 32, 26]",-1.0
"[133, 13, 1, 290, 2, 738, 2768, 1983, 12, 781, 1131, 4915, 6, 5, 3, 2, 4, 7]",-1.0
"[56, 110, 722, 1424, 362, 97, 722, 1984, 606, 98, 9, 21, 32, 56, 110, 722, 97, 722, 174, 97, 722, 1984, 938, 56, 110, 722, 1984, 491, 1140, 1, 820, 10, 413, 10]",
"[84, 141, 2769, 16, 4916, 112, 106, 6, 5, 3, 2, 4, 7, 276, 9]",
"[18, 2285, 604, 1, 57, 669, 35, 51, 1300, 44, 10, 815, 168, 61, 695, 123, 24, 1, 125, 220, 22, 638, 41, 8, 1, 121, 41, 8, 73, 692, 4917, 401, 56, 394, 60, 28, 1, 39, 42, 393, 125, 220, 39, 205, 123, 465, 403, 1]",0.0
"[6, 5, 3, 2, 4, 7, 2295, 1, 1363, 1315, 11, 3488, 358, 24, 6, 5, 3, 2, 4, 7, 1, 57, 644, 445, 129, 561, 371, 1, 57, 397, 513, 2296, 2513]",-1.0
"[12, 65, 101, 1210, 449, 3489, 112, 135, 4918, 221, 53, 10, 224, 505, 6, 5, 3, 2, 4, 7, 751, 176, 14, 4919, 3490, 4920, 4921, 200, 630, 56, 110, 1519, 4922, 53, 2297, 436, 21, 67, 2770, 2771, 3491, 155, 1736, 174, 4923, 27, 174, 4924, 1394, 2298]",
"[3492, 93, 63, 131, 51, 1, 8, 50, 3492, 13, 1, 8, 50]",
"[2697, 750, 1, 8, 310, 20, 864, 401, 56, 394, 4925, 144, 199, 8, 50, 45, 382, 202, 21, 201, 198, 651, 8, 185, 964, 1131, 1, 1282, 958, 1862, 757, 20, 424, 27, 4926, 238, 615, 39, 1, 4927, 147, 223, 4928]",-1.0
"[6, 5, 3, 2, 4, 7, 1, 66, 730, 1816, 908, 58, 18, 34, 14, 6, 5, 3, 2, 4, 7, 1, 8, 40, 680, 1619, 29, 184, 67, 1141, 345, 184, 1425, 661, 726, 1565, 29, 2772, 88, 184, 215, 86, 1, 8, 189, 115, 21, 1566, 783, 30, 46, 3301]",
"[6, 5, 3, 2, 4, 7, 8, 243, 111, 32, 8, 357, 111, 154, 32]",
"[1, 238, 816, 2526, 1836, 238, 816, 270, 179, 1, 238, 816, 16, 17, 771, 20, 120, 1203, 270, 453, 196, 132, 2526, 1836, 4929, 3493, 4930, 4931, 363, 4932, 135, 1191, 4933, 30, 23, 173, 1567, 995, 44, 20, 46, 727]",
"[39, 356, 42, 1, 226, 216, 122, 243, 771, 211, 198]",
"[229, 12, 1083, 230]",-1.0
"[585, 1122, 48, 507, 4934, 41, 8, 4935, 58, 639, 6, 5, 3, 2, 4, 7, 14, 12, 22, 1985, 390, 444, 8, 608, 20, 1568, 935, 1986, 1043, 125, 4936, 3445, 6, 5, 3, 2, 4, 7, 383, 924]",-1.0
"[36, 179, 6, 5, 3, 2, 4, 7, 1, 1950, 1542, 65, 355, 27, 150, 22, 106, 14, 102, 30, 1354, 4937, 21, 67, 488, 104, 25, 12, 26, 28, 102, 99]",0.0
"[31, 229, 6, 5, 3, 2, 4, 7, 1, 12, 1, 9, 40, 23, 130, 415, 161, 35, 19, 51, 18, 14, 3494, 2159, 639, 63, 12, 9, 44, 1569, 3495, 443, 38, 4938, 131, 12, 886, 96, 163, 142, 3495, 44, 10, 1, 38, 112]",-1.0
"[1916, 1138, 88, 84, 718, 45, 1059, 405, 148, 76, 3496, 53, 470, 53, 1570, 53, 2122, 59, 916, 3497, 47, 105, 2773, 2299, 4939, 76, 97, 44, 1513, 559, 523, 45, 85, 797, 507, 16, 1987, 276, 105, 4940, 1571, 4941, 16, 4942, 16, 876, 4943, 1142, 2774, 21, 3498, 1426, 571, 16, 4944, 2300, 3232]",
"[6, 5, 3, 2, 4, 7, 1, 8, 40, 812, 260, 115, 38, 303, 152, 33, 86, 3499, 170, 68, 83, 1122, 66, 1572, 336, 1572, 60, 170, 68, 15, 204, 4945, 847, 66, 1929, 3, 500, 4946, 81, 4947, 1041, 3500, 33, 745, 3501, 3502, 151, 1523]",-1.0
"[6, 5, 3, 2, 4, 7, 38, 29, 184, 286, 278, 728, 4948, 325, 374, 363, 503, 129, 38, 29, 184, 286, 278, 87, 190]",
"[75, 1664, 6, 5, 3, 2, 4, 7, 13, 1, 15, 23, 85, 8, 21, 599, 74, 519, 317, 122, 6, 5, 3, 2, 4, 7, 1, 8, 124, 92, 15, 23, 314, 1227, 317, 122, 410, 19, 15, 23, 698, 6, 5, 3, 2, 4, 7, 1, 8, 21, 190]",
"[532, 1380, 2, 605, 6, 5, 3, 2, 4, 7, 36, 830, 679, 1170, 259, 13, 1, 887, 863, 2134, 74, 996, 164, 75, 64, 49, 8, 25, 137, 1213, 777, 53, 10, 95, 209, 11, 10]",
"[35, 19, 196, 470, 99, 6, 5, 3, 2, 4, 7, 1, 25, 661, 102, 419, 1293, 1510, 55, 509, 440, 264, 2136, 11, 68, 290, 626, 4949, 3503, 1739, 389, 2301, 1, 1185, 1704, 1740, 1, 380, 462, 389, 393, 1030, 1988, 2302]",1.0
"[1, 226, 464, 1712, 57, 1143, 523, 1, 343, 636, 425, 42, 243, 712, 24]",
"[1, 8, 40, 29, 115, 34, 485, 14, 8, 310, 75, 164, 376, 6, 5, 3, 2, 4, 7, 8, 570, 50, 34, 171, 80, 114, 19, 1, 1111, 1177, 140]",
"[32, 1060, 139, 508, 794, 471, 100, 16, 939, 6, 5, 3, 2, 4, 7, 536, 26, 102, 1, 1741, 967, 739, 16, 8, 11, 2280, 465, 403, 261, 102, 1, 24, 12, 1573, 176, 293, 1625, 619, 705, 167, 186, 301, 176, 14, 261, 1989, 261, 724, 57, 14, 4950, 10]",
"[120, 297, 1210, 2289, 106, 14, 42, 11, 13, 1, 3321, 3504, 226, 131, 1487, 307, 74, 62, 3505, 528, 93, 6, 5, 3, 2, 4, 7, 65, 3506, 3507, 44, 10, 608, 777, 11, 173, 831, 137, 492, 156, 14, 1302, 11, 30, 46, 353]",-1.0
"[238, 2661, 1574, 85, 1, 9, 1691, 114, 556, 6, 5, 3, 2, 4, 7, 594, 12, 1, 311, 556, 717, 210, 44, 20, 12, 1, 41, 581, 949, 281, 498, 230, 802, 33, 968, 1427, 2599, 32, 556, 3508]",-1.0
"[29, 95, 1, 222, 37, 8, 185, 15, 89, 273, 1080, 381, 83, 83, 89, 216, 43, 118, 1, 475, 199, 71, 15, 89, 273, 22, 30, 237, 780, 135, 715, 484, 880, 781, 693, 782, 881, 882, 11, 1990, 1575, 17, 349, 2775, 11]",
"[1634, 867, 568, 983, 13, 6, 5, 3, 2, 4, 7, 25, 501, 8, 50, 879, 6, 5, 3, 2, 4, 7, 4951, 956]",
"[177, 339, 390, 298, 1991, 13, 1, 8, 119, 675, 178, 759, 1698, 22, 803, 1991, 22, 34, 171, 80, 93, 540, 1992, 39, 201, 1987, 10, 487, 651, 1724, 301, 46, 145]",
"[15, 23, 170, 68, 1198, 3314, 79, 6, 5, 3, 2, 4, 7, 1, 8, 69, 11, 402, 648, 8, 16, 17, 2303]",
"[133, 6, 5, 3, 2, 4, 7, 2776, 1154, 106, 9, 1071, 325, 1574, 12, 2304, 57, 11, 131, 51, 71, 9, 67]",
"[19, 297, 13, 527, 62, 103, 2664, 1697, 527, 99, 63, 131, 51, 99, 2777, 63, 6, 5, 3, 2, 4, 7, 1, 1508, 2533, 297, 9, 1, 9, 97, 44, 1513, 209, 154, 498, 3462, 46, 2305, 623, 281, 9, 505, 67, 103, 377, 879]",1.0
"[280, 1428, 770, 169, 51, 1, 2, 597, 449, 197, 25, 2778, 1402, 1316, 21, 20, 6, 5, 3, 2, 4, 7, 1, 15, 23, 14, 25, 477, 525, 10, 223, 51, 70, 3509, 384, 636, 56, 110, 8, 81, 1904, 1226, 26, 395, 424, 4952, 8, 379, 1226, 28, 724]",1.0
"[6, 5, 3, 2, 4, 7, 1, 341, 23, 64, 49, 698, 192, 25, 10, 36, 122, 145, 1205, 164, 65, 34, 118, 127, 64, 49, 8, 79, 320, 475, 30, 341, 89, 59, 16, 6, 5, 3, 2, 4, 7, 1, 8, 124]",
"[1, 430, 29, 940, 10, 99, 4953, 39, 796, 52, 299, 82, 18]",
"[1, 8, 185, 78, 140, 198, 972, 2779, 1850]",-1.0
"[1, 9, 138, 1650, 361, 655, 4954, 766, 9, 59, 3510, 696, 687, 98, 1709, 4955, 337, 4, 1057, 2305, 126, 289, 46, 1, 9, 27, 20, 1412, 711, 274, 3511, 4956, 272, 9, 892, 234, 4957, 696, 26, 2]",
"[84, 31, 1, 248, 30, 1576, 6, 5, 3, 2, 4, 7, 9, 469, 20, 200, 827, 6, 5, 3, 2, 4, 7, 1, 64, 49, 76, 25, 99, 64, 49, 8, 224]",
"[34, 3512, 6, 5, 3, 2, 4, 7, 1, 1129, 1095, 561, 2556, 34, 591, 3512, 13, 1, 532, 2, 605, 6, 5, 3, 2, 4, 7, 1129, 1095, 2556]",
"[178, 212, 6, 5, 3, 2, 4, 7, 1, 35, 51, 57, 11, 16, 256, 16, 157, 35, 16, 256, 129, 16, 157, 35, 16, 256, 129, 16, 157, 1083, 147, 11, 153, 24]",
"[2780, 373, 1182, 8, 69, 1478, 1624, 4958, 20, 3513, 800, 6, 5, 3, 2, 4, 7, 37, 151, 421, 1038, 8, 220, 22, 1035, 701, 2306, 46, 135, 997, 227, 1032, 391, 207, 16, 2231, 199, 800, 282, 16, 379, 3513]",-1.0
"[454, 83, 1137, 531, 454, 4959, 454, 4960, 454, 6, 5, 3, 2, 4, 7]",-1.0
"[149, 483, 366, 793, 322, 1924, 6, 5, 3, 2, 4, 7, 1, 8, 62, 406, 172, 1, 25, 1289, 119, 643, 27, 360, 154, 271, 615, 20, 45, 966, 1359, 479, 16, 32, 382, 148, 1, 8, 790, 632, 296, 21, 1742]",
"[6, 5, 3, 2, 4, 7, 50, 11, 156, 12, 13, 1, 1, 8]",0.0
"[1, 4961, 32, 643, 128, 126, 48, 4962, 595, 1, 9, 281, 9, 25, 33, 63, 643, 10, 406, 172, 1, 8, 1, 643, 334, 272, 1536, 82, 18]",
"[29, 95, 1, 222, 37, 8, 185, 15, 89, 273, 13, 6, 5, 3, 2, 4, 7]",
"[15, 23, 146, 6, 5, 3, 2, 4, 7, 33, 9, 103, 180, 75, 24, 164, 162, 55, 103, 383, 1144, 742, 910, 15, 285, 441, 49, 14, 9]",-1.0
"[234, 1, 4963, 199, 3514, 4964, 2765, 4965, 641, 2781, 22, 179, 4966, 13, 25, 10, 13, 290, 2, 470, 1489, 2782, 43, 6, 5, 3, 2, 4, 7, 631, 157, 422, 37, 8, 69, 174, 60, 28, 12, 422, 37, 631, 17, 8, 243, 1743, 219, 1577, 290, 2717, 629, 114, 62, 10]",0.0
"[1355, 645, 65, 192, 611, 197, 380, 130, 883, 395, 1, 14, 47, 258, 1993, 32, 362, 645, 1355, 65, 130, 848, 441, 49, 14, 28, 375, 3515, 10, 904, 105, 87, 848, 510, 505, 20, 232, 112]",
"[1744, 105, 813, 414, 1143, 735, 1, 8, 422, 126, 61, 33, 296, 1578, 789, 779, 20, 4967, 19, 539, 311, 102, 1218, 78, 222, 3481, 822, 268, 4968, 4969, 4970, 1366, 2783]",0.0
"[307, 276, 1419, 405, 1, 226, 24, 369, 547, 6, 5, 3, 2, 4, 7, 1, 16, 256, 520]",1.0
"[2307, 129, 751, 312, 96, 406, 2784, 128, 60, 28, 12, 2118, 438, 6, 5, 3, 2, 4, 7, 2118, 33, 2308, 22, 140, 751, 619, 343, 255, 383, 25, 414, 4971, 276, 836, 1745]",
"[6, 5, 3, 2, 4, 2785, 117, 1, 1294, 47, 1429, 19, 423, 36, 14, 1, 8, 62, 16, 17, 55, 66, 24, 17, 24, 582, 163, 174, 1221, 1, 839, 766, 27, 66, 99, 641, 11, 161, 20]",
"[6, 5, 3, 2, 4, 7]",-1.0
"[35, 19, 51, 13, 1, 8, 40, 66, 415, 648, 17, 23, 130, 392, 415, 648, 427, 6, 5, 3, 2, 4, 7, 1, 132, 461, 96, 582, 415, 52, 824, 874, 514, 434]",-1.0
"[1, 188, 1390, 22, 147, 11, 9, 1092, 8, 153, 409, 11, 46, 2786, 692, 753, 243, 6, 5, 3, 2, 4, 7, 67, 56, 834, 3516, 11]",-1.0
"[29, 95, 1, 8, 185, 86, 365, 71, 9]",0.0
"[15, 89, 6, 5, 3, 2, 4, 7, 8, 273, 1252, 13, 94, 301, 339, 94, 153, 94, 852, 502, 1216, 99, 93]",
"[133, 1499, 76, 6, 5, 3, 2, 4, 7, 13, 1, 9, 83, 417, 8, 655, 847, 66]",
"[75, 29, 161, 96, 1, 342, 100, 338, 53, 10, 468, 490, 201, 1250, 21, 3517, 2594, 1141, 345, 184, 190, 850, 468, 1500, 1337, 61, 800, 29, 290, 73, 11, 468, 3518, 4972, 3517, 79, 38, 24]",-1.0
"[48, 2787, 61, 737, 26, 724, 98, 119, 190, 1730, 54, 350, 1, 38, 2788, 1746, 1638, 117, 1145, 8, 870, 255, 712, 4973, 686]",
"[6, 5, 3, 2, 4, 7, 1, 294, 73, 74, 15, 23, 64, 49, 8, 124, 52, 1981, 435, 82, 18, 242, 72, 2789, 2790, 1994, 15, 23, 1565, 1083, 120, 643, 355, 139, 1747, 4974, 4975, 232, 112]",-1.0
"[6, 5, 3, 2, 4, 7, 60, 28, 12, 926, 1219, 2791, 926, 1518, 1, 32, 2309, 88, 45, 85, 1470, 589, 658]",1.0
"[405, 337, 1172, 1748, 283, 871, 1973, 61, 1973, 107, 109, 419, 61, 24, 75, 6, 5, 3, 2, 4, 7, 1941, 3519, 8, 117, 3]",-1.0
"[362, 1007, 26, 12, 3520, 1051, 15, 1, 101, 449, 46, 6, 5, 3, 2, 4, 7, 36, 21, 387, 101, 350, 56, 110, 42, 437, 4976, 150, 20]",1.0
"[29, 38, 451, 63, 131, 8, 570, 50, 1249, 1061, 436, 218, 32, 28, 3521, 834, 133, 54, 15, 89, 79, 1, 1317, 27, 8, 206, 52, 2792, 82, 18]",-1.0
"[114, 1, 9, 1734, 55, 343, 257, 138, 257]",0.0
"[6, 5, 3, 2, 4, 7, 3522, 14, 389, 243, 1749, 1146, 336, 9, 44, 10, 104, 25, 22, 432, 15, 23, 8, 119, 95, 10, 75, 15, 89, 376, 15, 89, 8, 423, 1295]",-1.0
"[78, 250, 266, 17, 260, 17, 527, 17, 3523, 219, 527, 893, 202, 24, 219, 19, 250, 266, 16, 19, 260, 1171, 213, 1401, 4, 90, 1, 217, 167, 216, 27, 25, 946, 46, 101, 2586, 1, 1261, 3524, 457]",-1.0
"[36, 982, 276, 105, 102, 61, 107, 109, 131, 37, 407, 739, 4977, 10, 2310, 20, 1644, 804, 19, 2793, 6, 5, 3, 2, 4, 7, 70, 2311, 291, 11, 886, 57, 11, 850, 4978, 587, 1, 88, 45, 47, 9, 998, 785, 47, 413, 2, 81, 429, 56, 32, 823, 4979, 121, 71, 4980, 255]",1.0
"[119, 350, 12, 26, 1013, 6, 5, 3, 2, 4, 7, 1, 146, 79, 143, 372, 202, 3525, 501, 21, 479, 119, 16, 287, 26, 12, 60, 681, 26, 28, 3526, 10]",-1.0
"[84, 31, 480, 1, 19, 108, 8, 119, 95, 691, 530, 148, 48, 31, 546, 754, 16, 341, 23, 861, 451, 114, 19, 6, 5, 3, 2, 4, 7, 13, 1, 358, 8, 263, 18, 431, 3527, 1836, 969, 1995, 4981, 450]",
"[6, 5, 3, 2, 4, 7, 1, 38, 353, 3528, 816, 4982, 53, 10, 6, 5, 3, 2, 4, 7, 1, 38, 1]",-1.0
"[4983, 438, 19, 183, 509, 26, 4984, 3379, 1902, 1515, 701, 131, 694, 1310, 3529, 126, 158, 85, 679, 495, 6, 5, 3, 2, 4, 7, 1, 88, 236, 92, 205, 146, 8, 158, 372, 225, 52, 299, 82, 18]",1.0
"[6, 5, 3, 2, 4, 7, 217, 568, 41, 8, 51, 446, 14, 2520, 8, 1337, 466, 51, 25, 2222, 3530, 28, 141, 72, 1750, 10, 217, 4985, 739, 302, 2794, 59, 346, 165, 11]",0.0
"[118, 135, 6, 5, 3, 2, 4, 7, 146, 8, 431, 236, 238, 1295, 119, 199, 11, 30, 446, 14, 158, 85, 637, 694, 1310, 284, 761, 910, 59, 954, 1198, 1010, 871, 44, 433, 281, 257, 284, 833, 506, 69, 1228, 658]",
"[6, 5, 3, 2, 4, 7, 1, 454, 56, 110, 347, 76, 2521, 2795]",-1.0
"[78, 51, 6, 5, 3, 2, 4, 7, 12, 41, 8, 23, 130, 215, 1996, 826, 83, 22, 619, 705, 1008, 27, 1751, 566, 3531, 277, 44, 20]",
"[4986, 155, 61, 6, 5, 3, 2, 4, 7, 901, 1, 138, 2796, 91, 898, 6, 5, 3, 2, 4, 7, 1, 190, 4987, 12, 1, 12, 1, 190, 16, 26, 286, 2797, 10, 237, 12, 1, 679, 1170, 259, 772, 75, 449, 3532]",
"[70, 4988, 301, 713, 3533, 234, 359, 11, 712, 174, 36, 164, 1631, 862, 165, 63, 12, 60, 28, 6, 5, 3, 2, 4, 7, 695, 2312, 71, 81, 429, 56, 81, 429, 670, 3230, 81, 429, 67, 798, 1, 9, 91]",-1.0
"[120, 6, 5, 3, 2, 4, 7, 1487, 307, 2242, 14, 42, 121, 34, 1391, 2296]",
"[177, 134, 333, 1, 358, 8, 1831, 8, 383, 1342, 134, 80, 1119, 1752, 522, 2313, 3534, 3535, 322, 928, 8, 177, 333, 229, 1015]",-1.0
"[54, 1, 41, 8, 2314, 87, 254, 41, 8, 73, 55, 3536, 13, 94, 339, 193, 2798, 78, 947, 313, 14, 41, 8, 386, 310, 20, 1280, 106, 14, 41, 8, 87, 41, 8, 528, 53, 10, 46, 145]",-1.0
"[1723, 3537, 4989, 4990, 411, 1370, 14, 12, 1, 8, 40, 66, 161, 812, 513, 1190, 169, 51, 12, 1704, 6, 5, 3, 2, 4, 7, 1, 8, 324, 66, 161, 63, 30, 305, 38, 28, 501, 46, 88]",-1.0
"[6, 5, 3, 2, 4, 7, 587, 14, 533, 674, 21, 13, 2757, 500, 4991, 1623, 22, 1224, 26]",
"[6, 5, 3, 2, 4, 7, 1, 430, 680, 29, 709, 2592, 940, 152]",0.0
"[196, 2799, 230, 132, 6, 5, 3, 2, 4, 7, 1, 34, 373, 57, 11, 2800, 968, 2315, 11, 21, 188, 183, 407, 370, 265, 27, 20, 373, 1147, 8, 50, 32, 710, 1335, 107, 34, 129, 80, 1, 260, 843, 20, 1668, 93, 203, 34, 129, 80, 93, 84]",
"[277, 46, 4992, 4993, 28, 1259, 4994, 498, 22, 551, 685, 523, 4995, 4996, 4997, 317, 828, 498, 4998, 13, 250, 266, 6, 5, 3, 2, 4, 7, 1, 13, 250, 266, 13, 1188, 2316, 892]",-1.0
"[6, 5, 3, 2, 4, 7, 64, 49, 25, 95, 58, 168, 8, 1217]",-1.0
"[118, 1, 34, 76, 6, 5, 3, 2, 4, 7, 8, 162, 507, 340, 34, 14, 1380, 2, 605, 6, 5, 3, 2, 4, 7, 36, 830, 920, 259, 13, 1, 79, 162, 507, 340, 53, 10]",
"[4999, 750, 722, 2317, 1306, 78, 101, 1579, 6, 5, 3, 2, 4, 7, 109, 107, 109, 99, 63, 305, 1906, 142, 13, 302, 66, 195, 20, 678, 15, 23, 146, 1493, 632, 99, 24, 129, 120, 2318, 3538, 5000, 65, 144, 77, 214, 142, 102, 99, 24]",1.0
"[169, 6, 5, 3, 2, 4, 7, 1, 165, 104, 25, 501, 255, 22, 850, 719, 6, 5, 3, 2, 4, 3217, 12, 60, 28, 1, 217, 568, 137, 76, 590, 611, 335, 2316, 705, 264, 165, 713, 345, 25, 10, 2614, 10, 348, 10, 180, 1225, 180, 2319]",-1.0
"[119, 95, 1, 8, 206, 298, 767, 8, 185, 140]",
"[977, 277, 5001, 404, 2801, 1881, 197, 1899, 1580, 208, 11, 81, 3539, 14, 853, 230, 2801, 128, 5002, 394, 117, 98, 3540, 33, 404, 227, 963, 5003, 5004, 107, 274, 5005, 779, 1153, 2726, 227, 963, 971, 81, 3539, 26, 5006, 5007, 795, 227, 63, 1680]",-1.0
"[166, 958, 1200, 26, 1249, 63, 6, 5, 3, 2, 4, 7, 15, 23, 25, 100, 15, 23, 8, 870, 3541, 3542, 249, 8, 153, 131, 33, 180, 311, 12, 3541, 3542, 5008, 773, 103, 32, 1, 55, 2802, 22, 2803, 431, 567, 51, 280]",0.0
"[134, 80, 187, 567, 320, 134, 193, 80, 643, 27, 174, 2320, 27, 13, 94, 722, 1958, 148, 1581, 47, 1176, 2321, 20, 1570, 35, 2322, 3543, 1, 83, 195]",-1.0
"[75, 519, 24, 164, 6, 5, 3, 2, 4, 7, 146, 8, 216, 52, 2323, 82, 18]",-1.0
"[194, 251, 94, 486, 399, 583, 93, 320]",-1.0
"[113, 54, 6, 5, 3, 2, 4, 7, 15, 285, 8, 50, 150, 93, 1217, 24, 15, 529, 1, 799, 5009, 27, 213, 15, 89, 195, 799, 603, 912, 156, 14, 54, 45, 801, 148, 1554, 1206, 27, 372, 21, 244]",-1.0
